,title,vote_average,vote_count,overview
1706,The Chronicles of Narnia: Prince Caspian,6.3,1668.0,one year incredible adventure lion witch wardrobe peter edmund lucy susan pevensie return narnia aid young prince whose life threatened evil king miraz help colorful cast new character including trufflehunter badger nikabrik dwarf pevensie clan embarks incredible quest ensure narnia returned rightful heir
1707,The Chronicles of Riddick,6.3,1593.0,year outrunning ruthless bounty hunter escaped convict riddick suddenly find caught opposing force fight future human race waging incredible battle fantastic deadly world lone reluctant hero emerge humanity champion last hope universe edge annihilation
1708,Bad Boys II,6.3,1588.0,control trash talking buddy cop marcus burnett mike lowrey miami narcotic task force reunite bullet fly car crash laugh explode pursue whacked drug lord street miami barrio cuba real firework result marcus discovers playboy mike secretly romancing marcus sexy sister
1709,Just Go with It,6.3,1588.0,plastic surgeon romancing much younger schoolteacher enlists loyal assistant pretend soon ex wife order cover careless lie lie backfire assistant kid become involved everyone head weekend hawaii change life
1710,Blade II,6.3,1556.0,rare mutation occurred within vampire community reaper vampire consumed insatiable bloodlust prey vampire well human transforming victim unlucky enough survive reaper blade asked vampire nation help preventing nightmare plague would wipe human vampire
1711,The Witch,6.3,1471.0,new england william katherine lead devout christian life five child homesteading edge impassable wilderness newborn son vanishes crop fail family turn one another beyond worst fear supernatural evil lurks nearby wood
1712,Sin City: A Dame to Kill For,6.3,1314.0,sin city hard boiled citizen cross path reviled inhabitant
1713,Saw II,6.3,1288.0,new murder victim discovered sign jigsaw hand detective eric matthew begin full investigation apprehends jigsaw little effort jigsaw getting caught another part plan eight victim already fighting life time matthew join game
1714,Bad Moms,6.3,1287.0,three overworked appreciated mom pushed beyond limit ditch conventional responsibility jolt long overdue freedom fun comedic self indulgence
1715,The Beach,6.3,1271.0,twenty something richard travel thailand find possession strange map rumour state lead solitary beach paradise tropical bliss excited intrigued set find
1716,Black Mass,6.3,1262.0,true story whitey bulger brother state senator infamous violent criminal history south boston became fbi informant take mafia family invading turf
1717,13 Going on 30,6.3,1260.0,total humiliation thirteenth birthday party jenna rink want hide thirty little magic wish granted turn thirty always awesome thought would
1718,The Mask of Zorro,6.3,1211.0,twenty year since diego de la vega fought spanish oppression alta california legendary romantic hero zorro escaped prison transforms troubled bandit alejandro successor order foil plan tyrannical rafael montero robbed freedom wife precious daughter
1719,Why Him?,6.3,1203.0,dad form bitter rivalry daughter young rich boyfriend
1720,Machete,6.3,1171.0,set betrayed man hired assassinate texas senator ex federale launch brutal rampage revenge former bos
1721,Run All Night,6.3,1169.0,brooklyn mobster prolific hit man jimmy conlon seen better day longtime best friend mob bos jimmy haunted sin past well dogged police detective one step behind jimmy year jimmy estranged son becomes target jimmy must make choice crime family chose real family abandoned long ago nowhere safe turn jimmy one night figure exactly loyalty lie see finally make thing right
1722,Ghostbusters II,6.3,1131.0,five year defeated gozer ghostbusters business dana begin ghost problem boy come retirement aid hopefully save new york city new paranormal threat
1723,Self/less,6.3,1122.0,extremely wealthy elderly man dying cancer undergoes radical medical procedure transfer consciousness body healthy young man everything may good seems start uncover mystery body origin secret organization kill keep secret
1724,Over the Hedge,6.3,1116.0,scheming raccoon fool mismatched family forest creature helping repay debt food invading new suburban sprawl popped hibernating learns lesson family
1725,Silent Hill,6.3,1093.0,eerie deserted ghost town silent hill draw young mother desperate find cure child illness unable accept doctor diagnosis daughter permanently institutionalized psychiatric care rose flees child heading abandoned town search answer ignoring protest husband soon clear place unlike anywhere ever smothered fog inhabited variety strange being periodically overcome living darkness literally transforms everything touch rose search little girl begin learn history strange town realizes daughter pawn larger game
1726,The Blair Witch Project,6.3,1090.0,october three student filmmaker disappeared wood near burkittsville maryland shooting documentary year later footage found
1727,Oculus,6.3,1079.0,woman try exonerate brother murder conviction proving crime committed supernatural phenomenon
1728,The Man in the Iron Mask,6.3,1052.0,year passed since three musketeer aramis athos porthos fought together friend artagnan tyrannical king louis using power wreak havoc kingdom twin brother philippe remains imprisoned musketeer reunite abduct louis replace philippe
1729,The Lorax,6.3,1048.0,year old boy search one thing enable win affection girl dream find must discover story lorax grumpy yet charming creature fight protect world
1730,The Number 23,6.3,1045.0,walter sparrow animal control officer becomes obsessed mysterious book seems based life soon open book notice strange parallel read experienced worried fictional murder might materialize
1731,Eagle Eye,6.3,1038.0,jerry shaw rachel holloman two stranger whose life suddenly thrown turmoil mysterious woman never met threatening life family unseen caller us everyday technology control action push increasing danger event escalate jerry rachel become country wanted fugitive must figure happening
1732,Insidious: Chapter 3,6.3,1005.0,twisted new tale terror begin teenage girl family predating haunting lambert family earlier movie revealing mystery otherworldly realm
